"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"לי הופמן אגיב","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-047","תמיכה בשיקום העוטף והקהילות שנפגעו כחלק מהחוזה הבסיסי בין המדינה לאזרחיה","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","80","המקורות מציינים הובלת מאבק ציבורי להשבת החטופים, אחריות שלטונית ומחויבות המדינה לאזרחיה לאחר 7 באוקטובר."
"לי הופמן אגיב","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-048","ראיית הטראומה של שבעה באוקטובר כבסיס לבניית מדיניות חדשה, לא רק כהצדקה להמשך מלחמה","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","80","המקורות מציינים הובלת מאבק ציבורי להשבת החטופים, אחריות שלטונית ומחויבות המדינה לאזרחיה לאחר 7 באוקטובר."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-049","הצבת צמצום אי־שוויון חברתי־כלכלי כנושא מרכזי בזהות הפוליטית","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","65","לפי Ynet היא מובילה גם מאבקים למען שוויון, חינוך ונגד יוקר המחיה; זה בסיס סביר אך לא מפורט למדיניות חברתית."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-050","תמיכה בהרחבת אחריות המדינה בתחומי דיור, חינוך, בריאות ורווחה","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","65","לפי Ynet היא מובילה גם מאבקים למען שוויון, חינוך ונגד יוקר המחיה; זה בסיס סביר אך לא מפורט למדיניות חברתית."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-051","תמיכה בזכויות עובדים, עבודה מאורגנת והגנה על שכבות מוחלשות","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","50","יש בסיס חברתי כללי, אך לא נמצאה עמדה מפורשת על זכויות עובדים או השקעה אזורית ארוכת טווח."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-052","ראיית הפריפריה הגיאוגרפית והחברתית כשותפה אסטרטגית ולא כקהל יעד משני","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","65","לפי Ynet היא מובילה גם מאבקים למען שוויון, חינוך ונגד יוקר המחיה; זה בסיס סביר אך לא מפורט למדיניות חברתית."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-053","תמיכה בהשקעה ארוכת טווח בנגב, בגליל, בעוטף ובערים מוחלשות","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","50","יש בסיס חברתי כללי, אך לא נמצאה עמדה מפורשת על זכויות עובדים או השקעה אזורית ארוכת טווח."
"לי הופמן אגיב","דעות","חברה, כלכלה, רווחה ופריפריה","D-054","חיבור בין צדק חברתי לבין בניית מחנה פוליטי חדש ורחב יותר","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","65","לפי Ynet היא מובילה גם מאבקים למען שוויון, חינוך ונגד יוקר המחיה; זה בסיס סביר אך לא מפורט למדיניות חברתית."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-055","נכונות לפשרות פוליטיות רחבות כדי לשקם את המדינה גם במחיר ויתור אידיאולוגי חלקי","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","55","יש רצון להשפעה פוליטית ושיקום, אך המקורות אינם מכריעים על סגנון הפשרה או קואליציות עתידיות."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-056","הצבת קווים אדומים ברורים שמעליהם אין מקום לפשרה עם יריבים פוליטיים","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","76","הפרופיל הציבורי שלה נשען על מאבק חד נגד פגיעה בדמוקרטיה, כפייה והדרה; לכן יש בסיס לקווים אדומים ולמאבק נחרץ."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-057","העדפה להסכמות רחבות ולאיטיות על פני מהלכים חדים ומהירים","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","55","יש רצון להשפעה פוליטית ושיקום, אך המקורות אינם מכריעים על סגנון הפשרה או קואליציות עתידיות."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-058","העדפה למאבק חד וברור כאשר פשרה נתפסת ככניעה לכוחות אנטי־דמוקרטיים","supports","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","76","הפרופיל הציבורי שלה נשען על מאבק חד נגד פגיעה בדמוקרטיה, כפייה והדרה; לכן יש בסיס לקווים אדומים ולמאבק נחרץ."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-059","יכולת להבחין בין פשרה עניינית לבין טשטוש ערכי מסוכן","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","55","יש רצון להשפעה פוליטית ושיקום, אך המקורות אינם מכריעים על סגנון הפשרה או קואליציות עתידיות."
"לי הופמן אגיב","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-060","נכונות לבנות קואליציות עתידיות עם גורמים שאינם שייכים למחנה הטבעי, אם הם מקבלים כללי משחק דמוקרטיים","mixed","https://hagush.org.il/candidates.html ; https://www.leehoffmannagiv.com/ ; https://www.ynet.co.il/news/article/rjakywcvzl ; https://www.bonot.org/events/pgyst-mwbylwt-sth-hwdsyt-bwnwt-ltrntybh-pbrwr ; https://www.ynet.co.il/news/article/r1tpwbrp2 ; https://www.israelhayom.co.il/magazine/special/article/17474694","55","יש רצון להשפעה פוליטית ושיקום, אך המקורות אינם מכריעים על סגנון הפשרה או קואליציות עתידיות."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_001","ניסיון ישיר במערכות מדינה בכירות או במוקדי קבלת החלטות","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_002","הבנה מוכחת של סוגיות מדיניות, ביטחוניות ואזוריות מורכבות","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_003","ניסיון במשא ומתן, דיאלוג אסטרטגי או קשרים בינלאומיים","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_004","ניסיון צבאי, מודיעיני או ביטחוני בעל רלוונטיות לעבודה ציבורית","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_005","יכולת לגבש תפיסה מדינית־ביטחונית סדורה ולא רק עמדה ערכית כללית","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
"לי הופמן אגיב","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_006","יכולת לחבר בין יעדים ביטחוניים לבין יעדים מדיניים ארוכי טווח","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לניסיון מדיני־ביטחוני או ממשלתי בכיר."
